,loss,dense_84_loss,dense_85_loss,dense_86_loss,dense_87_loss,lr
0,6.442837715148926,0.9995579123497009,0.7037337422370911,3.390902280807495,1.3486427068710327,0.002
1,3.549365520477295,0.8140549063682556,0.2628939151763916,2.1576766967773438,0.31473928689956665,0.002
2,2.4978954792022705,0.6670003533363342,0.053444378077983856,1.5992296934127808,0.17822065949440002,0.002
3,1.8411356210708618,0.5700702667236328,0.010563444346189499,1.1476192474365234,0.11288253962993622,0.002
4,1.3904041051864624,0.48564645648002625,0.003614416578784585,0.8264738321304321,0.07466941326856613,0.002
5,1.0637940168380737,0.4328126609325409,0.0022336579859256744,0.5814468264579773,0.047301072627305984,0.002
6,0.7728163003921509,0.38017791509628296,0.0015595739241689444,0.35616055130958557,0.03491824120283127,0.002
7,0.6046559810638428,0.3604791760444641,0.00118134671356529,0.2128973752260208,0.030098188668489456,0.002
8,0.4863976538181305,0.3154538869857788,0.0009558128076605499,0.1435348242521286,0.026453131809830666,0.002
9,0.4265412986278534,0.2926624119281769,0.002166638383641839,0.10887321084737778,0.02283903956413269,0.002
10,0.37870147824287415,0.2693558931350708,0.000664867227897048,0.08715113252401352,0.021529605612158775,0.002
11,0.34712377190589905,0.2508068084716797,0.00041024823440238833,0.07395818084478378,0.02194855362176895,0.002
12,0.40918073058128357,0.3029821813106537,0.0007450493285432458,0.08476334810256958,0.020690172910690308,0.002
13,0.30081838369369507,0.22172385454177856,0.0004931794828735292,0.06020783632993698,0.01839352585375309,0.002
14,0.2585255801677704,0.18914607167243958,0.00025382297462783754,0.052023325115442276,0.01710234209895134,0.002
15,0.23241357505321503,0.17326554656028748,0.00020752992713823915,0.043408237397670746,0.015532274730503559,0.002
16,0.22081443667411804,0.16634416580200195,0.0008746247040107846,0.03864916041493416,0.0149464663118124,0.002
17,0.2032770812511444,0.15234872698783875,0.0002369832363910973,0.036894168704748154,0.01379720401018858,0.002
18,0.2025139331817627,0.15603159368038177,0.00015426693425979465,0.03364187851548195,0.01268616784363985,0.002
19,0.18388167023658752,0.14139334857463837,0.0001515454932814464,0.030645281076431274,0.011691521853208542,0.002
20,0.18083299696445465,0.1388043314218521,0.000149222367326729,0.030344359576702118,0.01153510995209217,0.002
21,0.1677342653274536,0.12837445735931396,0.0002735297894105315,0.027428265661001205,0.011658038012683392,0.002
22,0.15716293454170227,0.12123389542102814,0.0001526213309261948,0.02517370693385601,0.010602681897580624,0.002
23,0.15157517790794373,0.1180868074297905,0.00010961360385408625,0.02346903271973133,0.009909751825034618,0.002
24,0.14692120254039764,0.11591743677854538,0.00012427617912180722,0.021854275837540627,0.00902523472905159,0.002
25,0.14230512082576752,0.1110624372959137,9.134475840255618e-05,0.022627385333180428,0.008523962460458279,0.002
26,0.14479011297225952,0.11634031683206558,0.0001075538748409599,0.019443634897470474,0.008898604661226273,0.002
27,0.1315208524465561,0.10491686314344406,9.881937876343727e-05,0.018842007964849472,0.007663134951144457,0.002
28,0.12569527328014374,0.10190372914075851,8.469880413031206e-05,0.016450846567749977,0.007255990989506245,0.002
29,0.13486763834953308,0.11056628078222275,9.937580034602433e-05,0.01707261987030506,0.007129359990358353,0.002
30,0.12994599342346191,0.10765247792005539,0.00011790304415626451,0.015546404756605625,0.006629183888435364,0.002
31,0.13106970489025116,0.1083192378282547,0.0001244012819370255,0.01638924889266491,0.006236829329282045,0.002
32,0.12315669655799866,0.10184087604284286,0.00023817786131985486,0.014500591903924942,0.00657705357298255,0.002
