,loss,lr
0,0.9689910411834717,0.002
1,0.8647211790084839,0.002
2,0.7841292023658752,0.002
3,0.7358720898628235,0.002
4,0.6942606568336487,0.002
5,0.6488049626350403,0.002
6,0.6019335389137268,0.002
7,0.5645128488540649,0.002
8,0.5382260680198669,0.002
9,0.5212303400039673,0.002
10,0.50968337059021,0.002
11,0.5014438033103943,0.002
12,0.4934813976287842,0.002
13,0.4882810711860657,0.002
14,0.48132073879241943,0.002
15,0.4764362573623657,0.002
16,0.47252628207206726,0.002
17,0.4667830467224121,0.002
18,0.46258068084716797,0.002
19,0.45881152153015137,0.002
20,0.45429152250289917,0.002
21,0.4505208134651184,0.002
22,0.4470656216144562,0.002
23,0.4448600113391876,0.002
24,0.4377255439758301,0.002
25,0.4333920180797577,0.002
26,0.4303508698940277,0.002
27,0.4259216785430908,0.002
28,0.4211256802082062,0.002
29,0.4181658625602722,0.002
30,0.4149898290634155,0.002
31,0.4101317226886749,0.002
32,0.40855076909065247,0.002
33,0.4053907096385956,0.002
34,0.4017888009548187,0.002
35,0.3991432785987854,0.002
36,0.42858532071113586,0.002
37,0.40205031633377075,0.002
38,0.3946670591831207,0.002
39,0.39279183745384216,0.002
40,0.3904334306716919,0.002
41,0.3900216519832611,0.002
42,0.38909950852394104,0.002
43,0.39797693490982056,0.002
44,0.3874167799949646,0.002
45,0.38426291942596436,0.002
46,0.3834773898124695,0.002
47,0.3819487392902374,0.002
48,0.38082197308540344,0.002
49,0.3802246153354645,0.002
50,0.38993996381759644,0.002
51,0.3793303370475769,0.002
52,0.379231721162796,0.002
53,0.3764984607696533,0.002
54,0.3745848536491394,0.002
55,0.3732692301273346,0.002
56,0.37157905101776123,0.002
57,0.37090742588043213,0.002
58,0.37064746022224426,0.002
59,0.3696933388710022,0.002
60,0.3708012104034424,0.002
61,0.36676105856895447,0.002
62,0.36552196741104126,0.002
63,0.3645976483821869,0.002
64,0.3637322783470154,0.002
65,0.3623373508453369,0.002
66,0.3604851961135864,0.002
67,0.35984575748443604,0.002
68,0.3586260974407196,0.002
69,0.3582405149936676,0.002
70,0.35667482018470764,0.002
71,0.3567161560058594,0.002
72,0.356229692697525,0.002
73,0.35345762968063354,0.002
74,0.3522469699382782,0.002
75,0.3514363169670105,0.002
76,0.3511662781238556,0.002
77,0.3501354157924652,0.002
78,0.3491756021976471,0.002
79,0.34762611985206604,0.002
80,0.34714579582214355,0.002
81,0.34576401114463806,0.002
82,0.345127671957016,0.002
83,0.3437546193599701,0.002
84,0.3432239592075348,0.002
85,0.343261182308197,0.002
86,0.34093165397644043,0.002
87,0.3420933187007904,0.002
88,0.34263744950294495,0.002
89,0.34390515089035034,0.002
90,0.34120839834213257,0.002
91,0.3501138985157013,0.002
92,0.34313341975212097,0.002
93,0.33838319778442383,0.002
94,0.3570858836174011,0.002
95,0.3387965261936188,0.002
96,0.33571696281433105,0.002
97,0.33355826139450073,0.002
98,0.3325885832309723,0.002
99,0.33352401852607727,0.002
100,0.33518463373184204,0.002
101,0.3328595459461212,0.002
102,0.33092647790908813,0.002
103,0.3301180899143219,0.002
104,0.3296095132827759,0.002
105,0.32890570163726807,0.002
106,0.3276928961277008,0.002
107,0.32766181230545044,0.002
108,0.32663634419441223,0.002
109,0.326145738363266,0.002
110,0.3243141770362854,0.002
111,0.32571926712989807,0.002
112,0.3253077566623688,0.002
113,0.324252724647522,0.002
114,0.32474014163017273,0.002
115,0.32333168387413025,0.002
116,0.3243752419948578,0.002
117,0.32262927293777466,0.002
118,0.3225225806236267,0.002
119,0.32131054997444153,0.002
120,0.32023999094963074,0.002
121,0.3204819858074188,0.002
122,0.31930533051490784,0.002
123,0.31932276487350464,0.002
124,0.31852132081985474,0.002
125,0.31661415100097656,0.002
126,0.3177216351032257,0.002
127,0.31659796833992004,0.002
128,0.3143942058086395,0.002
129,0.3151911795139313,0.002
130,0.3135632872581482,0.002
131,0.3134964108467102,0.002
132,0.3133968412876129,0.002
133,0.31269583106040955,0.002
134,0.31256163120269775,0.002
135,0.3110490143299103,0.002
136,0.31091657280921936,0.002
137,0.30966559052467346,0.002
138,0.31056925654411316,0.002
139,0.3107834756374359,0.002
140,0.3091259002685547,0.002
141,0.3073692321777344,0.002
142,0.30834370851516724,0.002
143,0.3073411285877228,0.002
144,0.3065108060836792,0.002
145,0.3056209087371826,0.002
146,0.30397146940231323,0.002
147,0.30745479464530945,0.002
148,0.3138104975223541,0.002
149,0.30776458978652954,0.002
150,0.3058616518974304,0.002
151,0.30222088098526,0.002
152,0.30310070514678955,0.002
153,0.3017805218696594,0.002
154,0.3696979284286499,0.002
155,0.33039233088493347,0.002
156,0.30572715401649475,0.002
157,0.30108633637428284,0.002
158,0.3003571629524231,0.002
159,0.3082473874092102,0.002
160,0.29952406883239746,0.002
161,0.2983487546443939,0.002
162,0.2972473204135895,0.002
163,0.29636579751968384,0.002
164,0.2962391674518585,0.002
165,0.2946798503398895,0.002
166,0.2948104739189148,0.002
167,0.29425376653671265,0.002
168,0.29357752203941345,0.002
169,0.29307612776756287,0.002
170,0.29313746094703674,0.002
171,0.2931053936481476,0.002
172,0.29315727949142456,0.002
173,0.2911314070224762,0.002
174,0.29168274998664856,0.002
175,0.290772944688797,0.002
176,0.29037508368492126,0.002
177,0.28882524371147156,0.002
178,0.29151469469070435,0.002
179,0.2909441888332367,0.002
180,0.28821757435798645,0.002
181,0.28924575448036194,0.002
182,0.289991170167923,0.002
183,0.28835776448249817,0.002
184,0.2874661684036255,0.002
185,0.2861325442790985,0.002
186,0.28749024868011475,0.002
187,0.2861633598804474,0.002
188,0.2865670323371887,0.002
189,0.28565412759780884,0.002
190,0.2856033146381378,0.002
191,0.2857784628868103,0.002
192,0.2839708924293518,0.002
193,0.2847275733947754,0.002
194,0.28275996446609497,0.002
195,0.28280535340309143,0.002
196,0.2835996747016907,0.002
197,0.2823146879673004,0.002
198,0.2832525670528412,0.002
199,0.28243789076805115,0.002
200,0.2820928990840912,0.002
201,0.2810860872268677,0.002
202,0.27961140871047974,0.002
203,0.28004008531570435,0.002
204,0.2783966064453125,0.002
205,0.2784537971019745,0.002
206,0.2781785726547241,0.002
207,0.277596652507782,0.002
208,0.27943357825279236,0.002
209,0.34154170751571655,0.002
210,0.29810675978660583,0.002
211,0.282647043466568,0.002
212,0.27855998277664185,0.002
213,0.27626022696495056,0.002
214,0.27497345209121704,0.002
215,0.2755718529224396,0.002
216,0.2772691249847412,0.002
217,0.2754583954811096,0.002
218,0.27765023708343506,0.002
219,0.2754926383495331,0.002
220,0.2757487893104553,0.002
221,0.2734464406967163,0.002
222,0.2732807695865631,0.002
223,0.2730940282344818,0.002
224,0.2727136015892029,0.002
225,0.2719014883041382,0.002
226,0.27122125029563904,0.002
227,0.27173852920532227,0.002
228,0.2721424996852875,0.002
229,0.27356642484664917,0.002
230,0.2715904414653778,0.002
231,0.2710394561290741,0.002
232,0.27257460355758667,0.002
233,0.27282944321632385,0.002
234,0.2697487473487854,0.002
235,0.2711401581764221,0.002
236,0.2715788781642914,0.002
237,0.26874008774757385,0.002
238,0.26928797364234924,0.002
239,0.2677837610244751,0.002
240,0.2689064145088196,0.002
241,0.2697496712207794,0.002
242,0.268248587846756,0.002
243,0.2692303955554962,0.002
244,0.26752007007598877,0.002
245,0.27070802450180054,0.002
246,0.267721563577652,0.002
247,0.26841574907302856,0.002
248,0.26565736532211304,0.002
249,0.26575300097465515,0.002
250,0.26598650217056274,0.002
251,0.26611047983169556,0.002
252,0.26508021354675293,0.002
253,0.2644636034965515,0.002
254,0.2637849450111389,0.002
255,0.26411551237106323,0.002
256,0.264120876789093,0.002
257,0.26375409960746765,0.002
258,0.2627330422401428,0.002
259,0.2821141481399536,0.002
260,0.26849842071533203,0.002
261,0.26564231514930725,0.002
262,0.2635212540626526,0.002
263,0.27241429686546326,0.002
264,0.26741719245910645,0.002
265,0.26439398527145386,0.002
266,0.26267769932746887,0.002
267,0.26083990931510925,0.002
268,0.261214941740036,0.002
269,0.26170721650123596,0.002
270,0.2622775435447693,0.002
271,0.2604461908340454,0.002
272,0.2605275511741638,0.002
273,0.2600235641002655,0.002
274,0.25934043526649475,0.002
275,0.2601441442966461,0.002
276,0.2600254416465759,0.002
277,0.2602197229862213,0.002
278,0.25988414883613586,0.002
279,0.2612736225128174,0.002
280,0.2640009820461273,0.002
281,0.2596959173679352,0.002
282,0.2587054669857025,0.002
283,0.25790515542030334,0.002
284,0.259475439786911,0.002
285,0.258894145488739,0.002
286,0.2599369287490845,0.002
287,0.2593784034252167,0.002
288,0.2578462064266205,0.002
289,0.2576274871826172,0.002
290,0.2591133415699005,0.002
291,0.2576770484447479,0.002
292,0.25724318623542786,0.002
293,0.25863954424858093,0.002
294,0.25528231263160706,0.002
295,0.255816787481308,0.002
296,0.25586435198783875,0.002
297,0.2576776444911957,0.002
298,0.25598835945129395,0.002
299,0.25480857491493225,0.002
300,0.25517958402633667,0.002
301,0.2549281120300293,0.002
302,0.2561916410923004,0.002
303,0.2551802694797516,0.002
304,0.2898608148097992,0.002
305,0.2740005552768707,0.002
306,0.2619818449020386,0.002
307,0.2596939504146576,0.002
308,0.25604912638664246,0.002
309,0.25381121039390564,0.002
310,0.2532532513141632,0.002
311,0.2542942464351654,0.002
312,0.2531692385673523,0.002
313,0.2528632581233978,0.002
314,0.25315624475479126,0.002
315,0.2549305260181427,0.002
316,0.2512625753879547,0.002
317,0.2545599043369293,0.002
318,0.2519055902957916,0.002
319,0.2518482506275177,0.002
320,0.251653790473938,0.002
321,0.255141943693161,0.002
322,0.2557765543460846,0.002
323,0.25251325964927673,0.002
324,0.24987748265266418,0.002
325,0.2520102262496948,0.002
326,0.25177761912345886,0.002
327,0.2520752251148224,0.002
328,0.27061164379119873,0.002
329,0.25362372398376465,0.002
330,0.2666231691837311,0.002
331,0.2555689513683319,0.002
332,0.2526214122772217,0.002
333,0.2495550811290741,0.002
334,0.25489428639411926,0.002
335,0.24967601895332336,0.002
336,0.25002309679985046,0.002
337,0.24883624911308289,0.002
338,0.24811063706874847,0.002
339,0.25004956126213074,0.002
340,0.25014033913612366,0.002
341,0.2535178065299988,0.002
342,0.24972696602344513,0.002
343,0.2498399317264557,0.002
344,0.24954740703105927,0.002
345,0.25298789143562317,0.002
346,0.25000256299972534,0.002
347,0.24786359071731567,0.002
348,0.24838706851005554,0.002
349,0.24772469699382782,0.002
350,0.24685463309288025,0.002
351,0.2470424771308899,0.002
352,0.24758455157279968,0.002
353,0.24688437581062317,0.002
354,0.24548691511154175,0.002
355,0.24488237500190735,0.002
356,0.24682345986366272,0.002
357,0.24631445109844208,0.002
358,0.2456303983926773,0.002
359,0.24798591434955597,0.002
360,0.24723052978515625,0.002
361,0.24466164410114288,0.002
362,0.24571874737739563,0.002
363,0.25103673338890076,0.002
364,0.24619461596012115,0.002
365,0.24510151147842407,0.002
366,0.24590495228767395,0.002
367,0.24559485912322998,0.002
368,0.24588297307491302,0.002
369,0.24601668119430542,0.002
370,0.2452513873577118,0.002
371,0.24488753080368042,0.002
372,0.24424439668655396,0.002
373,0.24368032813072205,0.002
374,0.2444385588169098,0.002
375,0.24736599624156952,0.002
376,0.2447672039270401,0.002
377,0.24287326633930206,0.002
378,0.2462897002696991,0.002
379,0.24799835681915283,0.002
380,0.2439125031232834,0.002
381,0.2450045645236969,0.002
382,0.2430391013622284,0.002
383,0.24329861998558044,0.002
384,0.24649393558502197,0.002
385,0.24623672664165497,0.002
386,0.2504902780056,0.002
387,0.24309878051280975,0.002
388,0.24034233391284943,0.002
389,0.24104124307632446,0.002
390,0.2412479966878891,0.002
391,0.24127720296382904,0.002
392,0.24175788462162018,0.002
393,0.24676422774791718,0.002
394,0.24380353093147278,0.002
395,0.24503515660762787,0.002
396,0.24533939361572266,0.002
397,0.24398818612098694,0.002
398,0.24065400660037994,0.002
399,0.2389996498823166,0.002
400,0.2405860424041748,0.002
401,0.2418125420808792,0.002
402,0.2432144433259964,0.002
403,0.23993730545043945,0.002
404,0.24013680219650269,0.002
405,0.2398054599761963,0.002
406,0.24886392056941986,0.002
407,0.24454791843891144,0.002
408,0.30743229389190674,0.002
409,0.2698119282722473,0.002
410,0.2443433701992035,0.002
411,0.24087396264076233,0.002
412,0.2595214247703552,0.002
413,0.2415943145751953,0.002
414,0.23915289342403412,0.002
415,0.2404143214225769,0.002
416,0.23823398351669312,0.002
417,0.23630857467651367,0.002
418,0.23658229410648346,0.002
419,0.26890701055526733,0.002
420,0.244179829955101,0.002
421,0.23860777914524078,0.002
422,0.23660896718502045,0.002
423,0.23647582530975342,0.002
424,0.23562002182006836,0.002
425,0.23595091700553894,0.002
426,0.23901604115962982,0.002
427,0.2394482046365738,0.002
428,0.23634684085845947,0.002
429,0.23669873178005219,0.002
430,0.2381693571805954,0.002
431,0.2389799803495407,0.002
432,0.23600777983665466,0.002
433,0.2352931648492813,0.002
434,0.23329991102218628,0.002
435,0.23841941356658936,0.002
436,0.2359408736228943,0.002
437,0.23845092952251434,0.002
438,0.2355738878250122,0.002
439,0.23635661602020264,0.002
440,0.23549427092075348,0.002
441,0.23340588808059692,0.002
442,0.23352855443954468,0.002
443,0.23512136936187744,0.002
444,0.2348192036151886,0.002
445,0.2386605143547058,0.002
446,0.23731519281864166,0.002
447,0.2355051338672638,0.002
448,0.23612889647483826,0.002
449,0.24031594395637512,0.002
450,0.23528185486793518,0.002
451,0.2350471466779709,0.002
452,0.23418599367141724,0.002
453,0.23857462406158447,0.002
454,0.2366049587726593,0.002
455,0.23348744213581085,0.001
456,0.2313847839832306,0.001
457,0.23071877658367157,0.001
458,0.23085281252861023,0.001
459,0.2329830825328827,0.001
460,0.23219014704227448,0.001
461,0.23028339445590973,0.001
462,0.2301313579082489,0.001
463,0.22946959733963013,0.001
464,0.23868440091609955,0.001
465,0.2323339283466339,0.001
466,0.23061299324035645,0.001
467,0.23085583746433258,0.001
468,0.22919364273548126,0.001
469,0.229035884141922,0.001
470,0.22988246381282806,0.001
471,0.22970068454742432,0.001
472,0.22906561195850372,0.001
473,0.22896242141723633,0.001
474,0.22813187539577484,0.001
475,0.2287055402994156,0.001
476,0.22836816310882568,0.001
477,0.22894220054149628,0.001
478,0.22884267568588257,0.001
479,0.2285321056842804,0.001
480,0.2291858047246933,0.001
481,0.22835516929626465,0.001
482,0.22880902886390686,0.001
483,0.22818055748939514,0.001
484,0.22825182974338531,0.001
485,0.22864431142807007,0.001
486,0.22797368466854095,0.001
487,0.22737182676792145,0.001
488,0.22799962759017944,0.001
489,0.22841069102287292,0.001
490,0.22903649508953094,0.001
491,0.22794978320598602,0.001
492,0.22748947143554688,0.001
493,0.22815319895744324,0.001
494,0.227479487657547,0.001
495,0.2283397912979126,0.001
496,0.22927002608776093,0.001
497,0.22862763702869415,0.001
498,0.22937722504138947,0.001
499,0.22901876270771027,0.001
500,0.23810447752475739,0.001
501,0.22999092936515808,0.001
502,0.22780880331993103,0.001
503,0.22835120558738708,0.001
504,0.2284228652715683,0.001
505,0.22804799675941467,0.001
506,0.2266625463962555,0.001
507,0.22671504318714142,0.001
508,0.22846566140651703,0.001
