,loss,lr
0,0.9573789834976196,0.002
1,0.8855146765708923,0.002
2,0.7915468215942383,0.002
3,0.7062375545501709,0.002
4,0.6543347835540771,0.002
5,0.6164231300354004,0.002
6,0.5851588249206543,0.002
7,0.5569073557853699,0.002
8,0.5298604965209961,0.002
9,0.5062770247459412,0.002
10,0.49007877707481384,0.002
11,0.47943100333213806,0.002
12,0.4692934453487396,0.002
13,0.4626236855983734,0.002
14,0.456351101398468,0.002
15,0.4520293176174164,0.002
16,0.4465796947479248,0.002
17,0.44130679965019226,0.002
18,0.4346853196620941,0.002
19,0.4310380518436432,0.002
20,0.42824122309684753,0.002
21,0.4234813153743744,0.002
22,0.4438013434410095,0.002
23,0.4248448312282562,0.002
24,0.4142512381076813,0.002
25,0.4098791778087616,0.002
26,0.4054139256477356,0.002
27,0.40178635716438293,0.002
28,0.39914369583129883,0.002
29,0.39708414673805237,0.002
30,0.3947066068649292,0.002
31,0.3914409279823303,0.002
32,0.3895949721336365,0.002
33,0.38721129298210144,0.002
34,0.38567620515823364,0.002
35,0.38347336649894714,0.002
36,0.38193845748901367,0.002
37,0.3785678744316101,0.002
38,0.37613049149513245,0.002
39,0.3746910095214844,0.002
40,0.3729238510131836,0.002
41,0.3701642155647278,0.002
42,0.36866748332977295,0.002
43,0.3649929165840149,0.002
44,0.36284467577934265,0.002
45,0.3612256348133087,0.002
46,0.35864439606666565,0.002
47,0.35687416791915894,0.002
48,0.3543732464313507,0.002
49,0.3521784245967865,0.002
50,0.35057705640792847,0.002
51,0.3485838770866394,0.002
52,0.34729263186454773,0.002
53,0.34524574875831604,0.002
54,0.3605402410030365,0.002
55,0.3439958989620209,0.002
56,0.33858415484428406,0.002
57,0.33623990416526794,0.002
58,0.3349289000034332,0.002
59,0.33337295055389404,0.002
60,0.33142396807670593,0.002
61,0.3332783579826355,0.002
62,0.33028125762939453,0.002
63,0.3276368975639343,0.002
64,0.32653358578681946,0.002
65,0.32561272382736206,0.002
66,0.323249876499176,0.002
67,0.3214235007762909,0.002
68,0.3203970193862915,0.002
69,0.31931784749031067,0.002
70,0.31788170337677,0.002
71,0.31745609641075134,0.002
72,0.31598952412605286,0.002
73,0.314901202917099,0.002
74,0.313720703125,0.002
75,0.3169654905796051,0.002
76,0.31457868218421936,0.002
77,0.3113475441932678,0.002
78,0.31088411808013916,0.002
79,0.33112621307373047,0.002
