,loss,dense_73_loss,dense_74_loss,dense_75_loss,dense_76_loss,lr
0,6.559096336364746,1.0152124166488647,0.7231355905532837,3.464045524597168,1.3567025661468506,0.002
1,3.5987679958343506,0.8523673415184021,0.29907622933387756,2.146831750869751,0.3004920780658722,0.002
2,2.628241777420044,0.6843310594558716,0.11363302171230316,1.6374006271362305,0.19287721812725067,0.002
3,2.045849323272705,0.6388468742370605,0.018764551728963852,1.2294737100601196,0.1587643027305603,0.002
4,1.6399801969528198,0.576388955116272,0.005384630057960749,0.9397095441818237,0.1184970885515213,0.002
5,1.3318272829055786,0.5015044808387756,0.0027882761787623167,0.7495734691619873,0.07796093821525574,0.002
6,1.0869407653808594,0.4378039836883545,0.001888187718577683,0.5925725698471069,0.05467613786458969,0.002
7,0.8817501068115234,0.39833319187164307,0.0012038788991048932,0.4360862076282501,0.04612676054239273,0.002
8,0.6891657114028931,0.35516995191574097,0.0009537673322483897,0.29576319456100464,0.03727879002690315,0.002
9,0.5842316150665283,0.3468242585659027,0.00103833491448313,0.20228207111358643,0.0340869314968586,0.002
10,0.5218513607978821,0.3383874297142029,0.0008262635092251003,0.15147437155246735,0.031163357198238373,0.002
11,0.42335599660873413,0.2799948453903198,0.000574314093682915,0.1164688915014267,0.0263178963214159,0.002
12,0.381166934967041,0.262295663356781,0.0003725732385646552,0.09420119971036911,0.024297460913658142,0.002
13,0.33981049060821533,0.24027706682682037,0.00036276495666243136,0.07789471745491028,0.0212759617716074,0.002
14,0.31216856837272644,0.22589829564094543,0.0003931476385332644,0.06683684885501862,0.019040260463953018,0.002
15,0.2936047315597534,0.21602661907672882,0.000277393264696002,0.058813221752643585,0.01848749816417694,0.002
16,0.2852007746696472,0.2122041881084442,0.00035342335468158126,0.05604707449674606,0.016596084460616112,0.002
17,0.27220824360847473,0.20327705144882202,0.00040574301965534687,0.05083766579627991,0.017687754705548286,0.002
18,0.24694079160690308,0.18927611410617828,0.00025727233150973916,0.04297897592186928,0.014428441412746906,0.002
19,0.23385226726531982,0.18062490224838257,0.0002671059628482908,0.03987044841051102,0.013089855201542377,0.002
20,0.23293949663639069,0.18057580292224884,0.0005666118813678622,0.039785467088222504,0.012011619284749031,0.002
21,0.20890013873577118,0.16289079189300537,0.00024760450469329953,0.03374766930937767,0.01201408077031374,0.002
22,0.2019137144088745,0.15837901830673218,0.00021947493951302022,0.0313606783747673,0.011954562738537788,0.002
23,0.195707306265831,0.15569345653057098,0.00020545796724036336,0.029624801129102707,0.01018358301371336,0.002
24,0.19554056227207184,0.15690340101718903,0.0002557487750891596,0.028303567320108414,0.01007786300033331,0.002
25,0.18547174334526062,0.1486986130475998,0.00025536020984873176,0.027501031756401062,0.009016717784106731,0.002
26,0.1748131662607193,0.13926470279693604,0.0002019274834310636,0.026877595111727715,0.008468925952911377,0.002
27,0.16442525386810303,0.13174092769622803,0.00021107358043082058,0.024460207670927048,0.008013060316443443,0.002
28,0.15764324367046356,0.12561678886413574,0.00016346259508281946,0.024031825363636017,0.007831192575395107,0.002
29,0.1519710272550583,0.12284624576568604,0.0001623273128643632,0.02202812395989895,0.006934336852282286,0.002
30,0.1402989774942398,0.11361885815858841,0.00014276978617999703,0.01961258240044117,0.006924773100763559,0.002
31,0.1881430298089981,0.15021535754203796,0.00025599199580028653,0.03035157173871994,0.007320089265704155,0.002
32,0.15298992395401,0.12406616657972336,0.000198890789761208,0.021436836570501328,0.007288042921572924,0.002
33,0.148408904671669,0.12264220416545868,0.00017243213369511068,0.01912839710712433,0.00646588858217001,0.002
34,0.13340160250663757,0.11030744761228561,0.00015301548410207033,0.01735658571124077,0.005584548227488995,0.002
35,0.12381116300821304,0.10252527892589569,0.00013682123972103,0.01575925014913082,0.005389806814491749,0.002
36,0.11986720561981201,0.09945876896381378,0.0001337905996479094,0.015281219966709614,0.004993435461074114,0.002
37,0.1159740686416626,0.09655781090259552,0.00011757906031562015,0.014579658396542072,0.004719020798802376,0.002
38,0.11276635527610779,0.09498493373394012,9.94943839032203e-05,0.013240105472505093,0.004441820550709963,0.002
39,0.11166965216398239,0.09438745677471161,0.00011900172103196383,0.013043646700680256,0.004119544755667448,0.002
40,0.11427608132362366,0.09669090807437897,0.00012738603982143104,0.013149476610124111,0.004308308474719524,0.002
41,0.12042206525802612,0.10126284509897232,0.0001527425629319623,0.01393015868961811,0.005076320376247168,0.002
42,0.12182093411684036,0.10151038318872452,0.00012201903155073524,0.015492426231503487,0.004696104675531387,0.002
43,0.10836172103881836,0.09195894002914429,0.0001345169876003638,0.012314445339143276,0.003953814040869474,0.002
44,0.11446230858564377,0.09657169133424759,0.00013894212315790355,0.012677224352955818,0.005074458662420511,0.002
45,0.10335373878479004,0.08834744989871979,0.0001210420232382603,0.011012695729732513,0.0038725410122424364,0.002
46,0.11578238010406494,0.09641309827566147,0.00011991120845777914,0.01486408431082964,0.004385288339108229,0.002
47,0.10658938437700272,0.08885321766138077,0.00013117441267240793,0.01364635955542326,0.0039586336351931095,0.002
48,0.10846304148435593,0.09138835966587067,0.00011731962877092883,0.012956800870597363,0.0040005831979215145,0.002
49,0.10295069217681885,0.08747649192810059,0.00013019415200687945,0.011758800595998764,0.003585207276046276,0.002
50,0.10437531769275665,0.08981966972351074,0.0001289657229790464,0.01120720338076353,0.003219480626285076,0.002
51,0.10263004899024963,0.08546718955039978,0.00012783502461388707,0.01275916863232851,0.004275868646800518,0.002
52,0.10087395459413528,0.08551876246929169,0.00013354956172406673,0.011306120082736015,0.003915528766810894,0.002
53,0.126119926571846,0.10082761943340302,0.0001640966656850651,0.021655002608895302,0.003473205491900444,0.002
54,0.10518822818994522,0.09096171706914902,0.00017300328181590885,0.010923261754214764,0.0031302536372095346,0.002
55,0.09596116840839386,0.0829998180270195,0.00014425122935790569,0.00978271383792162,0.0030343865510076284,0.002
56,0.09533542394638062,0.08228445798158646,0.0001182568958029151,0.010170014575123787,0.0027627150993794203,0.002
57,0.08802209049463272,0.07707251608371735,0.0001171183175756596,0.00807016622275114,0.0027622850611805916,0.002
58,0.08481196314096451,0.07367914915084839,0.00010226004815194756,0.008138202130794525,0.002892355201765895,0.002
59,0.08540786802768707,0.07375176250934601,9.43774139159359e-05,0.008293512277305126,0.0032682199962437153,0.002
60,0.08805274963378906,0.07508482784032822,0.00012889670324511826,0.010200788266956806,0.0026382349897176027,0.002
61,0.08558041602373123,0.07505526393651962,0.00010926609684247524,0.007396668195724487,0.0030192164704203606,0.002
62,0.08917450904846191,0.07544565945863724,0.00011515672667883337,0.010641810484230518,0.002971884561702609,0.002
63,0.0855267345905304,0.07491203397512436,0.00010402069892734289,0.008028417825698853,0.0024822575505822897,0.002
64,0.08251766115427017,0.07193499058485031,0.00011160523717990145,0.00799804087728262,0.0024730071891099215,0.002
65,0.08162124454975128,0.07197263836860657,0.00011276650911895558,0.007360486779361963,0.002175349975004792,0.002
66,0.0796758159995079,0.06911035627126694,0.0001005169833661057,0.007947065867483616,0.0025178827345371246,0.002
67,0.08165162056684494,0.07227553427219391,0.00011989724589511752,0.007069001439958811,0.00218718103133142,0.002
68,0.0947154313325882,0.08035212010145187,0.00015823263674974442,0.010985726490616798,0.003219359554350376,0.002
69,0.10845112055540085,0.08767706155776978,9.780877735465765e-05,0.015657292678952217,0.005018952768296003,0.002
70,0.09967532753944397,0.08162588626146317,0.0001994966296479106,0.011435803957283497,0.006414139177650213,0.002
71,0.08472278714179993,0.07384401559829712,0.00011756096500903368,0.007499431259930134,0.003261774545535445,0.002
72,0.0740891844034195,0.06544525921344757,0.00010515150643186644,0.0060103414580225945,0.0025284301955252886,0.002
73,0.07232778519392014,0.06407036632299423,9.626243991078809e-05,0.005953752901405096,0.0022073981817811728,0.002
74,0.07020863145589828,0.06242216378450394,9.460709406994283e-05,0.005842819809913635,0.0018490354996174574,0.002
75,0.06968790292739868,0.06167393922805786,9.866856271401048e-05,0.005874393507838249,0.0020408891141414642,0.002
76,0.0724518746137619,0.0648512914776802,9.989403770305216e-05,0.005532640963792801,0.001968052703887224,0.002
77,0.07349299639463425,0.06486838310956955,0.0001083732204278931,0.006820929702371359,0.0016953053418546915,0.002
78,0.0756799653172493,0.0669245570898056,0.00010802819451782852,0.006665156222879887,0.00198222603648901,0.002
79,0.07673101872205734,0.06807293742895126,0.00011415500921430066,0.006502709351480007,0.002041212283074856,0.002
80,0.07582440227270126,0.06729056686162949,0.00010375802958151326,0.005704550072550774,0.002725528087466955,0.002
81,0.0721198245882988,0.06426487863063812,0.00010928190022241324,0.006163652986288071,0.001582005643285811,0.002
82,0.06662794202566147,0.05988602340221405,9.820367995416746e-05,0.005135058891028166,0.0015086655039340258,0.002
83,0.07119980454444885,0.0641418993473053,0.00010504711826797575,0.005262926686555147,0.0016899246256798506,0.002
84,0.06766070425510406,0.060816407203674316,8.953267388278618e-05,0.00516064278781414,0.0015941134188324213,0.002
85,0.06792249530553818,0.06012238189578056,9.241361112799495e-05,0.006198144983500242,0.0015095530543476343,0.002
86,0.062433481216430664,0.0564645417034626,8.574639650760219e-05,0.004361010622233152,0.0015221902867779136,0.002
87,0.06486187130212784,0.05897224321961403,8.025182614801452e-05,0.00430627167224884,0.0015031086513772607,0.002
88,0.06212769076228142,0.05661655217409134,8.755624730838463e-05,0.004167884588241577,0.0012557079317048192,0.002
89,0.0752558633685112,0.06798405200242996,9.687014971859753e-05,0.005131418816745281,0.0020435138139873743,0.002
90,0.07881440967321396,0.07054387778043747,0.00010675325756892562,0.005774188786745071,0.0023895923513919115,0.002
91,0.07393670827150345,0.06639498472213745,0.00011297129094600677,0.0058402265422046185,0.001588525832630694,0.002
92,0.0782792940735817,0.06787046045064926,0.0001260780991287902,0.008451339788734913,0.0018314230255782604,0.002
93,0.0726134404540062,0.0644640251994133,0.00012201243953313679,0.006217675749212503,0.0018097171559929848,0.002
94,0.0667426809668541,0.060014426708221436,0.00011524985893629491,0.005057135596871376,0.0015558797167614102,0.002
95,0.06516510993242264,0.056399889290332794,9.154649160336703e-05,0.006171805784106255,0.002501866314560175,0.002
96,0.06100102514028549,0.054452382028102875,8.70186704560183e-05,0.004603709559887648,0.0018579158931970596,0.002
97,0.057963401079177856,0.0520310178399086,7.440691842930391e-05,0.004361824132502079,0.001496150391176343,0.002
98,0.060068123042583466,0.05317597836256027,7.466834358638152e-05,0.005232255440205336,0.0015852288343012333,0.002
99,0.06023184955120087,0.05395170673727989,7.563025428680703e-05,0.003801860148087144,0.002402647864073515,0.002
100,0.06132082641124725,0.055616699159145355,7.959624053910375e-05,0.004062037914991379,0.0015624954830855131,0.002
101,0.060065895318984985,0.054124925285577774,7.082820229697973e-05,0.004092804156243801,0.0017773358849808574,0.002
102,0.05967339873313904,0.05421159416437149,8.203227480407804e-05,0.003852915484458208,0.0015268601709976792,0.002
103,0.06087841838598251,0.0556677021086216,7.078970520524308e-05,0.003654786618426442,0.0014851376181468368,0.002
104,0.0715545266866684,0.06443902850151062,0.0001022790529532358,0.005063425283879042,0.0019498049514368176,0.002
105,0.07280848175287247,0.06350764632225037,0.00011812541197286919,0.0066070714965462685,0.0025756473187357187,0.002
106,0.07712144404649734,0.06722540408372879,0.00011042934056604281,0.006678116973489523,0.003107501659542322,0.002
