,loss,dense_62_loss,dense_63_loss,dense_64_loss,dense_65_loss,lr
0,7.002431869506836,1.0099945068359375,0.7828924059867859,3.6941657066345215,1.5153778791427612,0.002
1,3.7935357093811035,0.8345285058021545,0.3704545795917511,2.2322099208831787,0.35634246468544006,0.002
2,2.9047722816467285,0.7091405391693115,0.15947963297367096,1.8286727666854858,0.20747914910316467,0.002
3,2.2395615577697754,0.6014410853385925,0.049743738025426865,1.4344146251678467,0.15396220982074738,0.002
4,1.7840030193328857,0.5601253509521484,0.010813621804118156,1.110684871673584,0.1023789495229721,0.002
5,1.4857642650604248,0.5319602489471436,0.00502567645162344,0.8729172348976135,0.07586114853620529,0.002
6,1.2731274366378784,0.5097978711128235,0.003629260463640094,0.6943484544754028,0.06535177677869797,0.002
7,1.1126829385757446,0.4964827001094818,0.0024689361453056335,0.5601791143417358,0.05355193093419075,0.002
8,1.0114691257476807,0.5073070526123047,0.002336720237508416,0.4558909237384796,0.04593420773744583,0.002
9,0.9046974182128906,0.48854365944862366,0.0020876775961369276,0.3709578216075897,0.043108344078063965,0.002
10,0.8194997310638428,0.4815227687358856,0.0016538574127480388,0.2981870472431183,0.0381360799074173,0.002
11,0.7437142133712769,0.4617413282394409,0.0015571616822853684,0.2429182529449463,0.03749755397439003,0.002
12,0.674498438835144,0.4365430772304535,0.0011062468402087688,0.20241686701774597,0.034432169049978256,0.002
13,0.6449395418167114,0.4427746832370758,0.0012587553355842829,0.1669197827577591,0.033986203372478485,0.002
14,0.5906338095664978,0.41120219230651855,0.0012893175007775426,0.14660979807376862,0.03153254836797714,0.002
15,0.547801673412323,0.3855203688144684,0.000978923519141972,0.13239847123622894,0.028903953731060028,0.002
16,0.5097177624702454,0.36369049549102783,0.0008647294016554952,0.11260432004928589,0.03255825862288475,0.002
17,0.5130847096443176,0.3747294843196869,0.0009354787762276828,0.10852160304784775,0.0288982130587101,0.002
18,0.4815244674682617,0.35103702545166016,0.0006936750723980367,0.10157386213541031,0.02821994386613369,0.002
19,0.4406719207763672,0.31912654638290405,0.000871595460921526,0.09208305925130844,0.028590699657797813,0.002
20,0.45533639192581177,0.33748799562454224,0.0007234945078380406,0.09080347418785095,0.026321452111005783,0.002
21,0.38698843121528625,0.28607234358787537,0.0007590037421323359,0.07472796738147736,0.025429097935557365,0.002
22,0.3550664782524109,0.2641986906528473,0.0005737523315474391,0.06596415489912033,0.024329964071512222,0.002
23,0.33247649669647217,0.25140053033828735,0.0005124813178554177,0.05971701443195343,0.02084643580019474,0.002
24,0.32308024168014526,0.2450842261314392,0.00039888330502435565,0.057672977447509766,0.01992417313158512,0.002
25,0.31015294790267944,0.23818142712116241,0.000383761856937781,0.05121728032827377,0.020370466634631157,0.002
26,0.2925245463848114,0.22477823495864868,0.0003072486142627895,0.04885846748948097,0.01858063042163849,0.002
27,0.2839227318763733,0.2223907858133316,0.0003045189077965915,0.04385724663734436,0.01737016998231411,0.002
28,0.2927979528903961,0.2281222939491272,0.0003409128403291106,0.04282747581601143,0.021507296711206436,0.002
29,0.27359628677368164,0.21497225761413574,0.0003190266725141555,0.04176657646894455,0.0165384691208601,0.002
30,0.27122053503990173,0.2143440842628479,0.0003143986687064171,0.0409238375723362,0.015638232231140137,0.002
31,0.25615403056144714,0.20325298607349396,0.0002752305008471012,0.03729722276329994,0.015328614041209221,0.002
32,0.24962927401065826,0.19997143745422363,0.00029968368471600115,0.03464112430810928,0.014717013575136662,0.002
33,0.23885828256607056,0.18964038789272308,0.000248026946792379,0.03491316735744476,0.01405666209757328,0.002
34,0.22414788603782654,0.1778784841299057,0.00023600966960657388,0.03141077980399132,0.014622615650296211,0.002
35,0.2229829579591751,0.17888374626636505,0.00024073793611023575,0.030453260987997055,0.013405210338532925,0.002
36,0.21224017441272736,0.16849562525749207,0.0002098756522173062,0.030649377033114433,0.012885327450931072,0.002
37,0.21806250512599945,0.17365489900112152,0.00023957056691870093,0.031086258590221405,0.01308174803853035,0.002
38,0.22061225771903992,0.1730158030986786,0.00021133909467607737,0.03409546986222267,0.013289641588926315,0.002
39,0.21365660429000854,0.17176318168640137,0.00021233501320239156,0.02945692650973797,0.012224127538502216,0.002
40,0.21551254391670227,0.17568695545196533,0.00022758723935112357,0.02807341143488884,0.011524592526257038,0.002
41,0.216539204120636,0.17962530255317688,0.00021912643569521606,0.025500541552901268,0.011194218881428242,0.002
42,0.22018587589263916,0.1771632432937622,0.00031014575506560504,0.029211880639195442,0.013500659726560116,0.002
43,0.2320404052734375,0.19148904085159302,0.00024258568009827286,0.028270456939935684,0.012038320302963257,0.002
44,0.2020590603351593,0.16640016436576843,0.0002675516880117357,0.02366199903190136,0.011729361489415169,0.002
45,0.19225791096687317,0.1575031280517578,0.00024746404960751534,0.022618845105171204,0.01188845094293356,0.002
46,0.18482670187950134,0.1495276391506195,0.00021551224926952273,0.02185237407684326,0.013231176882982254,0.002
47,0.1882375329732895,0.15396280586719513,0.00020432211749721318,0.02307804301381111,0.010992343537509441,0.002
48,0.17463864386081696,0.14376786351203918,0.0002188497019233182,0.020320620387792587,0.010331319645047188,0.002
49,0.17440994083881378,0.1452419012784958,0.00018427152826916426,0.019260695204138756,0.009723088704049587,0.002
50,0.18184062838554382,0.15207608044147491,0.00018067807832267135,0.019579606130719185,0.010004266165196896,0.002
51,0.18105565011501312,0.1468777358531952,0.0002047802263405174,0.02389705367386341,0.010076054371893406,0.002
52,0.16171973943710327,0.13342449069023132,0.00017880687664728612,0.01855398900806904,0.009562467224895954,0.002
53,0.15516093373298645,0.1273079365491867,0.00018309794540982693,0.01825605146586895,0.009413848631083965,0.002
54,0.1520162969827652,0.12411164492368698,0.00016727563343010843,0.017500678077340126,0.01023670844733715,0.002
55,0.14938224852085114,0.12316744029521942,0.00017603026935830712,0.017178941518068314,0.008859856985509396,0.002
56,0.14777076244354248,0.12139973789453506,0.00013119982031639665,0.016713174059987068,0.009526669979095459,0.002
57,0.14391854405403137,0.11805429309606552,0.00015974280540831387,0.016649937257170677,0.009054575115442276,0.002
58,0.14477583765983582,0.11919783055782318,0.00017299944011028856,0.01720416359603405,0.008200854063034058,0.002
59,0.16358420252799988,0.12529896199703217,0.0002063269930658862,0.02753930352628231,0.010539623908698559,0.002
60,0.15297438204288483,0.12622329592704773,0.00015587332018185407,0.01781931333243847,0.008775913156569004,0.002
61,0.14861489832401276,0.12089503556489944,0.00013526435941457748,0.017375491559505463,0.010209095664322376,0.002
62,0.1540592908859253,0.12512609362602234,0.00020274115377105772,0.01933949440717697,0.009390948340296745,0.002
63,0.13996917009353638,0.11641134321689606,0.00012833344226237386,0.014571844600141048,0.008857613429427147,0.002
64,0.1385376900434494,0.11466649174690247,0.0001363397459499538,0.015531780198216438,0.008203085511922836,0.002
65,0.1374122053384781,0.11430349946022034,0.00013414891145657748,0.015371021814644337,0.007603528443723917,0.002
66,0.13791587948799133,0.11642603576183319,0.00014981906861066818,0.013968508690595627,0.007371530402451754,0.002
67,0.135177880525589,0.11497656255960464,0.0001227267348440364,0.012817027047276497,0.007261553779244423,0.002
68,0.13606750965118408,0.11503980308771133,0.00013546440459322184,0.01321264449506998,0.0076796188950538635,0.002
69,0.12790429592132568,0.10744919627904892,0.0001605443103471771,0.01281618420034647,0.007478368002921343,0.002
70,0.13139303028583527,0.10783316195011139,0.00013478334585670382,0.013451949693262577,0.009973142296075821,0.002
71,0.13560371100902557,0.1129596009850502,0.00016079552005976439,0.014621086418628693,0.007862218655645847,0.002
72,0.12795262038707733,0.10897970199584961,0.00011994276428595185,0.012357888743281364,0.006495109759271145,0.002
73,0.12765385210514069,0.10771746188402176,0.0001286245242226869,0.012980249710381031,0.006827511824667454,0.002
74,0.12892143428325653,0.10986842960119247,0.0001310222432948649,0.012190224602818489,0.006731752306222916,0.002
75,0.12615811824798584,0.10900662839412689,0.0001170777395600453,0.010612553916871548,0.006421856116503477,0.002
76,0.1260303109884262,0.10837459564208984,0.0001232838403666392,0.010573354549705982,0.006959063932299614,0.002
77,0.12400921434164047,0.10312643647193909,0.0001398269087076187,0.012634720653295517,0.008108229376375675,0.002
78,0.12450499832630157,0.1043849065899849,0.00011507199087645859,0.012974066659808159,0.007030948996543884,0.002
79,0.12440209090709686,0.10594650357961655,0.00011516614176798612,0.011657684110105038,0.006682735867798328,0.002
80,0.1163196861743927,0.09978476166725159,9.612879512133077e-05,0.010228445753455162,0.006210352759808302,0.002
81,0.11238600313663483,0.09592167288064957,0.00011646929488051683,0.010422034189105034,0.005925824400037527,0.002
82,0.10826578736305237,0.0928444042801857,9.40794707275927e-05,0.009678501635789871,0.00564878573641181,0.002
83,0.10560931265354156,0.09058264642953873,9.461287845624611e-05,0.00936230830848217,0.005569728557020426,0.002
84,0.10336557775735855,0.08958163857460022,9.110786049859598e-05,0.008475983515381813,0.005216832272708416,0.002
85,0.10245537757873535,0.08875485509634018,9.083528857445344e-05,0.008590994402766228,0.005018684081733227,0.002
