,loss,lr
0,0.9729039669036865,0.002
1,0.7854518890380859,0.002
2,0.6029468774795532,0.002
3,0.4555005133152008,0.002
4,0.3671106994152069,0.002
5,0.3148355782032013,0.002
6,0.280038982629776,0.002
7,0.25363507866859436,0.002
8,0.22939348220825195,0.002
9,0.20849375426769257,0.002
10,0.19066546857357025,0.002
11,0.17338791489601135,0.002
12,0.15786373615264893,0.002
13,0.14510726928710938,0.002
14,0.13225343823432922,0.002
15,0.12132721394300461,0.002
16,0.11202956736087799,0.002
17,0.1039067953824997,0.002
18,0.09617062658071518,0.002
19,0.08865030109882355,0.002
20,0.08351537585258484,0.002
21,0.07826227694749832,0.002
22,0.07411366701126099,0.002
23,0.07060125470161438,0.002
24,0.06720949709415436,0.002
25,0.06413824111223221,0.002
26,0.060991451144218445,0.002
27,0.0583667978644371,0.002
28,0.05617893114686012,0.002
29,0.05763562023639679,0.002
30,0.05349918454885483,0.002
31,0.051549095660448074,0.002
32,0.04916087165474892,0.002
33,0.046800192445516586,0.002
34,0.045431047677993774,0.002
35,0.044025689363479614,0.002
36,0.04289887472987175,0.002
37,0.04152608662843704,0.002
38,0.04045797884464264,0.002
39,0.03911033645272255,0.002
40,0.03831364959478378,0.002
41,0.037363506853580475,0.002
42,0.036929868161678314,0.002
43,0.0364609993994236,0.002
44,0.03555383160710335,0.002
45,0.035148002207279205,0.002
46,0.034693408757448196,0.002
47,0.035388607531785965,0.002
48,0.03423188999295235,0.002
49,0.04139300435781479,0.002
50,0.03528178855776787,0.002
51,0.0322972908616066,0.002
52,0.031296201050281525,0.002
53,0.030573921278119087,0.002
54,0.029841678217053413,0.002
55,0.028670303523540497,0.002
56,0.028502892702817917,0.002
57,0.02817874774336815,0.002
58,0.028620602563023567,0.002
59,0.027439355850219727,0.002
60,0.026995636522769928,0.002
61,0.02629447728395462,0.002
62,0.026316344738006592,0.002
63,0.026339620351791382,0.002
64,0.025746526196599007,0.002
65,0.02552461251616478,0.002
66,0.026083797216415405,0.002
67,0.025861069560050964,0.002
68,0.02616811916232109,0.002
69,0.025410225614905357,0.002
70,0.02564760111272335,0.002
71,0.03377782925963402,0.002
72,0.027896417304873466,0.002
73,0.026014871895313263,0.002
74,0.02404465712606907,0.002
75,0.024034010246396065,0.002
76,0.022573575377464294,0.002
77,0.02198299951851368,0.002
78,0.02173023484647274,0.002
79,0.021554207429289818,0.002
80,0.02120228298008442,0.002
81,0.020515164360404015,0.002
82,0.020563460886478424,0.002
83,0.020244451239705086,0.002
84,0.02016555517911911,0.002
85,0.020327676087617874,0.002
86,0.020640673115849495,0.002
87,0.020432516932487488,0.002
88,0.020602187141776085,0.002
89,0.019865084439516068,0.002
90,0.019302822649478912,0.002
91,0.019320890307426453,0.002
92,0.01922701857984066,0.002
93,0.01892661489546299,0.002
94,0.01905335672199726,0.002
95,0.021128686144948006,0.002
96,0.020109914243221283,0.002
97,0.01914110966026783,0.002
98,0.018269924446940422,0.002
99,0.018112052232027054,0.002
100,0.01792648248374462,0.002
101,0.017668746411800385,0.002
102,0.017623623833060265,0.002
103,0.017611607909202576,0.002
104,0.017709428444504738,0.002
105,0.017830349504947662,0.002
106,0.018052566796541214,0.002
107,0.017426297068595886,0.002
108,0.01712808571755886,0.002
109,0.01757761463522911,0.002
110,0.0180121548473835,0.002
111,0.020909203216433525,0.002
112,0.020536284893751144,0.002
113,0.01835441403090954,0.002
114,0.018074017018079758,0.002
115,0.018144546076655388,0.002
116,0.017514504492282867,0.002
117,0.01762549579143524,0.002
118,0.01835549809038639,0.002
119,0.01975034363567829,0.002
120,0.020347101613879204,0.002
121,0.02013145573437214,0.002
122,0.0192628875374794,0.002
123,0.017702685669064522,0.002
124,0.017136702314019203,0.002
125,0.016496986150741577,0.002
126,0.015887649729847908,0.002
127,0.015656985342502594,0.002
128,0.01612609438598156,0.002
129,0.015416203998029232,0.002
130,0.015138360671699047,0.002
131,0.01568770222365856,0.002
132,0.015960369259119034,0.002
133,0.01583203487098217,0.002
134,0.015287685208022594,0.002
135,0.015353359282016754,0.002
136,0.015038978308439255,0.002
137,0.01494928915053606,0.002
138,0.01503938902169466,0.002
139,0.015457347966730595,0.002
140,0.016636105254292488,0.002
141,0.015891218557953835,0.002
142,0.01684427075088024,0.002
143,0.01783890090882778,0.002
144,0.017701858654618263,0.002
145,0.015800397843122482,0.002
146,0.016008222475647926,0.002
147,0.015457444824278355,0.002
148,0.015948452055454254,0.002
149,0.01574638858437538,0.002
150,0.014781462028622627,0.002
151,0.014104337431490421,0.002
152,0.013870883733034134,0.002
153,0.013581827282905579,0.002
154,0.013530324213206768,0.002
155,0.013347886502742767,0.002
156,0.015869302675127983,0.002
157,0.015220200642943382,0.002
158,0.014837316237390041,0.002
159,0.014979311265051365,0.002
160,0.015236057341098785,0.002
161,0.01736208237707615,0.002
162,0.015260079875588417,0.002
163,0.015186639502644539,0.002
164,0.015361754223704338,0.002
165,0.016286924481391907,0.002
166,0.015827473253011703,0.002
167,0.015356571413576603,0.002
168,0.014083271846175194,0.002
169,0.014283190481364727,0.002
170,0.013689237646758556,0.002
171,0.013439657166600227,0.002
172,0.02817978896200657,0.002
173,0.016658617183566093,0.002
174,0.013995247893035412,0.002
175,0.013160647824406624,0.002
176,0.012513130903244019,0.002
177,0.012218236923217773,0.002
178,0.012388722039759159,0.002
179,0.012077377177774906,0.002
180,0.012544265948235989,0.002
181,0.01231379434466362,0.002
182,0.012917950749397278,0.002
183,0.012785780243575573,0.002
184,0.013369961641728878,0.002
185,0.012675016187131405,0.002
186,0.012638922780752182,0.002
187,0.012233170680701733,0.002
188,0.012361760251224041,0.002
189,0.012084636837244034,0.002
190,0.012038545683026314,0.002
191,0.012056004256010056,0.002
192,0.011605646461248398,0.002
193,0.01173019502311945,0.002
194,0.012045535258948803,0.002
195,0.012602762319147587,0.002
196,0.01339058205485344,0.002
197,0.013322536833584309,0.002
